assessment_result,ia_success,max_size,first_size,first_status_held,sec_to_uc,aircraft_n_Fixed,aircraft_n_Rotary,aircraft_n_total,aircraft_hr_Fixed,aircraft_hr_Rotary,aircraft_hr_total,n_firefighters,n_non_firefighters,hr_firefighters,hr_non_firefighters,drop_amount_retardant,drop_amount_water,drop_amount_total,n_fire_past_1,n_fire_past_7,n_fire_past_30,response_time,general_cause,year,month,latitude,longitude,assessment_size,fire_spread_rate,fire_position_on_slope,temperature,relative_humidity,wind_direction,wind_speed,weather_conditions_over_fire,equipment_Transportation,equipment_Water_Delivery,equipment_Sustained_Action,equipment_Fire_Guard_Building,equipment_Crew_Gear,equipment_Base_Camp,equipment_WaterTruck_Transportation,wstation_dry_bulb_temperature,wstation_relative_humidity,wstation_wind_speed_kmh,wstation_wind_direction,wstation_precipitation,wstation_fine_fuel_moisture_code,wstation_duff_moisture_code,wstation_drought_code,wstation_build_up_index,wstation_initial_spread_index,wstation_fire_weather_index,wstation_daily_severity_rating,fuelgrid_C,fuelgrid_D,fuelgrid_M,fuelgrid_Nonfuel,fuelgrid_O,fuelgrid_S,fuelgrid_Unclassified,fuelgrid_Water,fuel_type2,grouped_fuel_type2,fbp_CFB,fbp_CFC,fbp_FD,fbp_HFI,fbp_RAZ,fbp_ROS,fbp_SFC,fbp_TFC,fbp_HFI_class,fuel_type,grouped_fuel_type,test_i
Modified Action,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,92,269,23400,other,2005,5,56.165483,-119.708013,0.1,0,Lower 1/3,17,34,SW,1,Clear,0,0,0,0,0,0,0,15.5,31.1,3,90,0,89.4,34.8,101.6,37.5,4.6,10.5,1.74,0,75,0,1,0,0,0,4,D-1/D-2,D,0,0,S,175.8807678517969,270,0.7871401147399248,0.7448092343335375,0.7448092343335375,2,M2,M,1
Immediate Action,1,1,1,TRUE,0,0,1,1,0,3,3,9,0,27.25,0,0,0,0,14,92,269,420,other,2005,5,55.920796,-110.752041,1,1.5,Flat,10,25,SE,10,Cloudy,0,0,0,0,0,0,0,19.5,28.56,25,45,0,91.2,22.6,161.5,33.5,18,27.6,9.65,0,20,0,58,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,1,0,6,0,0,0,14,92,269,5400,other,2005,5,56.162283,-111.736417,0.01,0,Flat,9,72,N,5,CB Wet,0,0,0,0,0,0,0,18,36.72,6,360,0,88.8,11.6,107.1,18.2,4.9,7.4,0.94,29,0,0,6,42,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1b,O,1
Immediate Action,1,0.1,0.01,FALSE,840,0,0,0,0,0,0,4,0,14,0,0,0,0,14,92,269,0,other,2005,5,55.963167,-113.811767,0.01,1,Flat,15,25,SW,20,Clear,0,0,0,0,0,0,0,14,61.4,6,135,0,87.4,32.2,176.7,44.3,4,10.4,1.71,2,30,0,14,31,0,0,0,O-1,O,0,0,S,590.9860530682763,315,5.6284386006502505,0.35,0.35,3,O1b,O,1
Immediate Action,1,0.03,0.03,TRUE,0,0,0,0,0,0,0,4,0,2,0,0,0,0,14,92,269,0,other,2005,5,58.458833,-114.4535,0.03,0,Flat,15,40,NE,5,Cloudy,0,0,0,0,0,0,0,11.5,40.66,10,225,0,86.8,8,129.5,13.8,4.5,5.8,0.61,0,20,0,1,58,0,0,0,O-1,O,0,0,S,689.5759524187786,45,6.567390023035986,0.35,0.35,3,O1a,O,0
Delayed Action - Lower Priority,1,2,2,TRUE,0,0,0,0,0,0,0,0,1,0,8,0,0,0,14,92,269,18000,other,2005,5,55.588517,-118.70418600000001,2,0,Flat,15,39,W,10,Cloudy,0,0,0,0,0,0,0,11,39.62,8,45,0.4,88.4,17.4,58.1,19.9,5.1,8.1,1.1,0,0,0,78,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.03,0.03,FALSE,2700,0,2,2,0,8.5,8.5,8,0,23,0,0,0,0,14,92,269,3600,other,2005,5,58.47465,-114.4955,0.03,2,Flat,15,40,S,5,Cloudy,0,0,0,0,0,0,0,11.5,40.66,10,225,0,86.8,8,129.5,13.8,4.5,5.8,0.61,0,18,0,2,60,0,0,0,O-1,O,0,0,S,689.5759524187786,45,6.567390023035986,0.35,0.35,3,C1,C,0
Immediate Action,1,0.02,0.02,TRUE,0,0,0,0,0,0,0,4,0,2,0,0,0,0,14,92,269,0,other,2005,5,58.459667,-114.4545,0.02,0,Flat,15,40,NE,5,Cloudy,0,0,0,0,0,0,0,11.5,40.66,10,225,0,86.8,8,129.5,13.8,4.5,5.8,0.61,0,16,0,2,61,0,0,0,O-1,O,0,0,S,689.5759524187786,45,6.567390023035986,0.35,0.35,3,O1a,O,1
Immediate Action,1,0.3,0.3,FALSE,2460,4,2,6,2.7,4.2,6.9,11,0,30.25,0,5966.25,0,5966.25,14,92,269,1260,lightning,2005,5,55.397111,-112.822277,0.3,0.2,Flat,15,46,CLM,0,CB Wet,0,0,0,0,0,0,0,17,37.75,10,90,0,88.1,26.1,139.2,35.5,5.4,11.6,2.09,41,0,0,31,6,0,0,0,C-2,C,0.46687898831140473,0.3735031906491238,I,2870.6969884591645,270,4.669075626808307,1.6759367255922268,2.049439916241351,4,C2,C,1
Immediate Action,1,0.01,0.01,FALSE,1980,0,1,1,0,0.5,0.5,5,0,9,0,0,0,0,14,92,269,420,other,2005,5,55.931727,-110.719491,0.01,0.5,Flat,12,30,SE,10,Cloudy,0,0,0,0,0,0,0,19.5,28.56,25,45,0,91.2,22.6,161.5,33.5,18,27.6,9.65,0,48,2,16,12,0,0,0,D-1/D-2,D,0,0,S,1116.4982211630772,225,5.4136732344613465,0.6874557395743073,0.6874557395743073,3,O1a,O,0
Immediate Action,1,0.33,0.33,TRUE,0,0,0,0,0,0,0,5,0,3.25,0,0,0,0,14,92,269,1320,other,2005,5,55.301223,-114.87255,0.33,1,Flat,14,43,NW,10,Cloudy,0,0,0,0,0,0,0,12.5,42.47,18,45,0.01,87.8,19.1,53.3,20.1,7.8,11.6,2.08,9,70,0,0,0,0,0,0,D-1/D-2,D,0,0,S,212.0472914139392,225,1.5310902017629298,0.46164772258308373,0.46164772258308373,2,O1a,O,0
Immediate Action,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,5,0,3.5,0,0,0,0,14,92,269,1680,other,2005,5,55.3153,-114.878233,0.1,0,Flat,14,43,NW,10,Cloudy,0,0,0,0,0,0,0,12.5,46.99,25,45,0,87.4,20.8,96,27,10.5,16.9,4.05,12,58,0,0,0,0,0,9,D-1/D-2,D,0,0,S,440.342458955473,225,2.5098446074521243,0.5848203479052406,0.5848203479052406,2,O1a,O,0
Immediate Action,1,246,5,FALSE,26460,0,1,1,0,2.6,2.6,9,2,90,14.75,0,0,0,13,99,280,10740,other,2005,5,58.806017,-118.740817,5,3,Flat,12,35,NE,10,Clear,0,0,0,0,0,0,0,8,64.4,0,0,0,84.8,6.9,203.8,12.6,2.1,2.2,0.11,0,15,0,27,30,0,0,7,O-1,O,0,0,S,249.70319321181148,180,2.3781256496362997,0.35,0.35,2,O1a,O,1
Immediate Action,1,3,1.5,FALSE,6780,0,1,1,0,1.1,1.1,17,2,102,13.25,0,0,0,13,99,280,1380,other,2005,5,52.692246,-115.375963,1.5,1,Lower 1/3,13,40,NE,10,Cloudy,0,1,0,0,0,0,0,13,65.53,15,225,0.41,85.4,33.5,114.4,38.7,4.8,11,1.91,12,58,5,0,5,0,0,0,D-1/D-2,D,0,0,S,192.558018940692,45,0.8432075135582281,0.7612124569752378,0.7612124569752378,2,O1a,O,0
Immediate Action,1,0.35,0.35,TRUE,0,0,1,1,0,1.2,1.2,0,0,0,0,0,0,0,13,99,280,2700,other,2005,5,58.467533,-114.54055,0.35,0,Flat,20,30,NW,5,Clear,0,0,0,0,0,0,0,8,27.99,15,225,1,84.7,9.7,133.3,16.5,4.3,6.2,0.69,0,42,0,37,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,D1,D,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,1,1,4,0,8,0,0,0,0,13,99,280,2040,lightning,2005,5,52.724167,-115.662667,0.01,0,Flat,13,70,CLM,0,Cloudy,0,0,0,0,0,0,0,14.3,53,17,225,0,87.7,47.2,134,50.2,7.2,17.6,4.37,69,0,5,3,0,0,0,0,C-2,C,0.7882294532492463,0.6305835625993971,I,6798.204751554364,45,8.025676929196555,2.192939325886691,2.823522888486088,5,C3,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,99,280,1800,other,2005,5,58.503737,-115.13692,0.01,0,Flat,8,35,NE,15,Clear,0,0,0,0,0,0,0,8,27.99,15,225,1,84.7,9.7,133.3,16.5,4.3,6.2,0.69,0,31,0,44,6,0,0,0,D-1/D-2,D,0,0,S,69.685922151264,45,0.5941779346581677,0.39093745092455345,0.39093745092455345,2,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.6,0.6,4,0,3,0,0,0,0,13,99,280,6360,lightning,2005,5,52.571117,-115.765483,0.01,0,Upper 1/3,14,71,CLM,0,Cloudy,0,0,0,0,0,0,0,12,59.65,0,0,0,71.4,10.2,66.4,14.7,0.7,0.5,0.01,64,0,8,7,0,0,0,0,M-1/M-2,M,0,0,S,16.942884999807674,180,0.09982876005061557,0.565731591818404,0.565731591818404,2,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,99,280,1380,other,2005,5,58.496423,-115.151036,0.01,0,Flat,8,55,NE,15,Clear,0,0,0,0,0,0,0,8,27.99,15,225,1,84.7,9.7,133.3,16.5,4.3,6.2,0.69,0,16,0,27,0,0,0,0,D-1/D-2,D,0,0,S,69.685922151264,45,0.5941779346581677,0.39093745092455345,0.39093745092455345,2,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,1,0,2.5,0,0,0,13,99,280,59700,other,2005,5,54.12075,-115.35825,0.01,0,Flat,5,80,CLM,0,Rainshowers,0,0,0,0,0,0,0,5.5,93.26,13,225,0,79.8,27.4,90.7,31.2,2.1,4.7,0.42,29,0,7,0,43,0,0,0,O-1,O,0,0,S,249.70319321181148,45,2.3781256496362997,0.35,0.35,2,O1a,O,0
Immediate Action,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,3,1,1.5,0.75,0,0,0,8,94,285,240,other,2005,5,58.70925,-118.695933,0.1,0,Flat,19,22,SE,4,CB Dry,0,0,0,0,0,0,0,14.5,32.92,0,0,0,69.4,6.8,195.1,12.4,0.6,0.4,0.01,0,24,0,54,1,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1b,O,0
Immediate Action,1,5.96,3.5,TRUE,0,0,1,1,0,1.1,1.1,12,2,48.5,8.25,0,0,0,8,94,285,2400,other,2005,5,58.7197,-118.697217,3.5,2,Flat,18,35,W,5,Clear,0,0,0,0,0,0,0,14.5,32.92,0,0,0,69.4,6.8,195.1,12.4,0.6,0.4,0.01,0,0,0,78,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,D1,D,1
Immediate Action,1,0.2,0.2,FALSE,1500,0,1,1,0,1,1,6,3,11,10.5,1988.75,0,1988.75,8,94,285,2100,other,2005,5,55.9139,-115.64945,0.2,3,Flat,8,50,NW,10,Clear,0,0,0,0,0,0,0,11,47.93,13,225,0,88.1,31.2,109,36.3,6.2,13.2,2.63,8,23,0,34,10,0,0,6,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.02,0.02,TRUE,0,0,1,1,0,0.2,0.2,7,0,14.75,0,0,0,0,8,94,285,2460,other,2005,5,58.3846,-114.520767,0.02,0,Flat,17,22,E,8,Clear,0,0,0,0,0,0,0,12,32.92,3,135,0,87.5,12,137.9,19.7,3.5,5.6,0.58,5,56,0,13,5,0,0,0,D-1/D-2,D,0,0,S,62.22225018941521,315,0.456825498987551,0.4540190972068224,0.4540190972068224,2,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,3,0,6,0,0,0,0,8,94,285,540,other,2005,5,58.432833,-114.548417,0.01,0,Flat,20,23,E,5,Cloudy,0,0,0,0,0,0,0,12,32.92,3,135,0,87.5,12,137.9,19.7,3.5,5.6,0.58,0,75,0,5,0,0,0,0,D-1/D-2,D,0,0,S,62.22225018941521,315,0.456825498987551,0.4540190972068224,0.4540190972068224,2,D1,D,1
Immediate Action,1,1.75,1.75,TRUE,0,0,0,0,0,0,0,8,0,64,0,0,0,0,8,94,285,5040,other,2005,5,55.9282,-110.728133,1.75,0,Flat,15,19,NE,15,Clear,0,0,0,0,0,0,0,6,61.65,16,225,0,82.9,23.7,168.8,35.1,3.6,8.1,1.11,0,37,2,36,1,0,0,0,D-1/D-2,D,0,0,S,114.39727719050646,45,0.5363948907527231,0.7109021056605811,0.7109021056605811,2,O1a,O,1
Immediate Action,1,0.3,0.3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,94,285,9420,other,2005,5,58.546,-115.156683,0.3,0,Flat,5,40,CLM,0,Clear,1,0,0,0,0,0,0,12,32.92,3,135,0,87.5,12,137.9,19.7,3.5,5.6,0.58,0,21,0,55,5,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,98,292,0,other,2005,5,56.674583,-114.57975,0.01,1,Flat,8,64,CLM,0,Cloudy,0,0,0,0,0,0,0,13.5,24.12,6,225,0,90.5,24.7,173,36.4,6.2,13.3,2.64,16,5,0,31,0,0,0,26,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,1
Immediate Action,1,17,1.5,FALSE,9960,0,1,1,0,2,2,0,0,0,0,0,0,0,12,98,292,1860,other,2005,5,58.82805,-118.835283,1.5,0,Flat,24,26,NW,6,Clear,0,0,0,0,0,0,0,16,24.82,14,315,0,86.3,10.2,200.4,18.1,5.1,7.6,0.99,0,0,0,77,0,0,0,1,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1b,O,0
Immediate Action,1,7010.3,10,TRUE,0,0,2,2,0,9.8,9.8,13,1,119.25,12,0,0,0,12,98,292,8040,other,2005,5,58.786802,-118.907684,10,5,Flat,24,26,NW,6,Clear,0,0,0,0,0,0,0,14.5,32.92,0,0,0,69.4,6.8,195.1,12.4,0.6,0.4,0.01,0,0,0,80,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.2,0.2,TRUE,0,0,0,0,0,0,0,12,0,18,0,0,0,0,12,98,292,4620,other,2005,5,58.502467,-115.137367,0.2,0,Flat,19,20,SW,5,Clear,1,0,0,0,0,0,0,12,32.92,3,135,0,87.5,12,137.9,19.7,3.5,5.6,0.58,0,33,0,40,6,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,1.7,1.5,FALSE,300,2,2,4,1.7,3.9000000000000004,5.6000000000000005,14,3,72.4,21.25,7955,0,7955,12,98,292,2340,other,2005,5,55.952283,-113.9195,1.5,8,Flat,16,30,E,20,Clear,3,1,0,3,0,0,0,15,30.05,10,315,0,89.9,39.7,191.2,52.2,7,17.6,4.35,75,0,3,0,0,0,0,0,C-2,C,0.7724098202455596,0.6179278561964477,I,6753.513613708868,134.99999999999994,7.830997553163138,2.256764913513738,2.874692769710186,5,O1a,O,1
Immediate Action,1,0.61,0.2,FALSE,8700,0,1,1,0,2.3,2.3,7,0,36.25,0,0,0,0,12,98,292,2580,other,2005,5,58.481333,-114.523617,0.2,2,Flat,18,25,W,5,CB Dry,0,0,0,0,0,0,0,15.5,25.06,20,45,0,90.7,15.3,143.1,24.1,13,18.7,4.85,0,77,0,2,0,0,0,0,D-1/D-2,D,0,0,S,529.7198296412222,225,3.300805923486421,0.5349398923780757,0.5349398923780757,3,M2,M,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.6,0.6,17,0,44.75,0,3182,0,3182,12,98,292,1800,other,2005,5,55.904633,-110.741817,0.01,0,Flat,15,30,SE,11,Clear,2,0,0,0,0,0,0,15,26.27,11,45,0,89,26.8,173.9,38.7,6.5,14.1,2.96,2,53,0,23,0,0,0,0,D-1/D-2,D,0,0,S,303.27276771824717,225,1.3280250690384792,0.7612124569752378,0.7612124569752378,2,O1a,O,0
Immediate Action,1,0.03,0.03,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,98,292,540,other,2005,5,56.674717,-114.5797,0.03,1,Flat,8,64,CLM,0,Cloudy,0,0,0,0,0,0,0,13.5,24.12,6,225,0,90.5,24.7,173,36.4,6.2,13.3,2.64,16,5,0,29,0,0,0,25,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,1
Immediate Action,1,0.5,0.5,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,98,292,3960,other,2005,5,55.634983,-111.101367,0.5,0.5,Flat,15,30,NE,11,Clear,2,0,0,0,0,0,0,15,26.27,11,45,0,89,26.8,173.9,38.7,6.5,14.1,2.96,40,19,1,9,10,0,0,0,C-2,C,0.645121973593997,0.5160975788751977,I,4358.76658125379,225,6.283894813743141,1.7960388219023293,2.312136400777527,5,C4,C,1
Immediate Action,1,0.2,0.2,FALSE,660,0,1,1,0,0.4,0.4,3,1,4.5,1.5,0,0,0,13,96,304,1200,other,2005,5,55.527667,-116.162333,0.2,0.5,Flat,13,42,NE,15,Cloudy,0,0,0,0,0,0,0,13,42.31,15,225,0,86.6,34,112.4,38.8,5.6,12.6,2.43,2,4,0,59,8,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.2,0.2,FALSE,3360,3,1,4,1.4,2.2,3.6,13,0,65,0,0,21820,21820,13,96,304,360,other,2005,5,55.0345,-111.555833,0.2,0,Flat,12,35,NW,20,Clear,0,0,0,0,0,0,0,11.5,49.83,18,225,0,86.4,28.8,153.4,39.2,6.4,14,2.92,40,24,3,0,8,0,0,3,C-2,C,0.6454492802701562,0.516359424216125,I,4327.0565146145955,45,6.188312493048376,1.8144087345645783,2.330768158780703,5,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,30,0,0,0,0,0,0,4,0,4,0,0,0,0,13,96,304,1980,other,2005,5,56.436667,-111.054167,0.01,0,Bottom,8,35,N,15,Clear,0,0,0,0,0,0,0,2.5,70.57,15,225,0.01,82.7,10.4,51.7,13.8,3.3,4.2,0.35,10,49,18,0,0,0,0,0,D-1/D-2,D,0,0,S,37.38180085745567,45,0.3722223384789641,0.3347622911815853,0.3347622911815853,2,S2,S,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.4,0.4,2,2,4,6.75,0,0,0,9,88,305,3600,other,2005,5,55.472157,-119.958831,0.01,0,Flat,14,34,SE,24,Clear,0,0,0,0,0,0,0,10.5,48.13,7,180,0,85.3,24.3,96.5,29.8,3.1,6.5,0.75,9,25,8,13,23,0,0,0,D-1/D-2,D,0,0,S,78.48628324622452,0,0.41492030810417485,0.6305329940331483,0.6305329940331483,2,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,1,1,4,0,5,0,0,0,0,9,88,305,0,other,2005,5,55.92965,-110.7228,0.01,0,Flat,5,25,SE,10,Clear,0,0,0,0,0,0,0,1.5,76.37,7,270,0,83,20.2,142.9,29.8,2.3,4.8,0.44,0,54,2,18,3,0,0,0,D-1/D-2,D,0,0,S,49.40383680782996,90,0.2611750020768023,0.6305329940331483,0.6305329940331483,2,O1a,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,1,1,4,0,3.75,0,0,0,0,9,88,305,1920,other,2005,5,55.933283,-110.7206,0.01,0,Flat,5,25,SE,10,Clear,0,0,0,0,0,0,0,1.5,76.37,7,270,0,83,20.2,142.9,29.8,2.3,4.8,0.44,0,44,1,19,10,0,0,0,D-1/D-2,D,0,0,S,49.40383680782996,90,0.2611750020768023,0.6305329940331483,0.6305329940331483,2,O1a,O,1
Immediate Action,1,0.01,0.01,FALSE,1,0,0,0,0,0,0,0,2,0,5.5,0,0,0,9,88,305,8220,other,2005,5,55.073894,-116.965424,0.01,0,Flat,10,45,SE,10,Clear,0,0,0,0,0,0,0,10,46.27,16,360,0,85.4,34.5,131.4,41.6,5,12,2.2,13,55,2,7,2,0,0,0,D-1/D-2,D,0,0,S,217.13223552718966,180,0.9053992953165579,0.7993977046016032,0.7993977046016032,2,O1a,O,0
Immediate Action,1,1,1,FALSE,1260,3,1,4,2,3.5,5.5,5,2,25.7,2.5,13729.01,0,13729.01,15,84,316,2100,other,2005,5,56.540813,-114.565817,1,1,Flat,16,30,SW,10,Cloudy,0,0,0,0,0,0,0,12,41.71,10,315,0,87.1,28.7,150.2,38.9,4.7,10.9,1.86,19,10,3,5,0,0,0,39,C-2,C,0.4108637213027987,0.328690977042239,I,2570.7515348609872,134.99999999999994,4.019140846650493,1.8033994646280027,2.1320904416702415,4,C2,C,1
Delayed Action - No Resources Available,1,3.88,3.88,TRUE,0,0,0,0,0,0,0,13,0,73.5,0,0,0,0,15,84,316,45000,other,2005,5,54.511216,-110.237938,3.88,0,Flat,10,30,CLM,0,Clear,2,0,0,0,0,0,0,10,26,32,360,0,90,45.2,279.8,64.4,21.5,42.1,20.38,0,30,0,15,27,0,0,6,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,0
Immediate Action,1,0.2,0.2,TRUE,0,0,1,1,0,0.6,0.6,0,0,0,0,0,0,0,15,84,316,3120,other,2005,5,58.462483,-114.544117,0.2,0,Flat,19,30,NW,5,Clear,0,0,0,0,0,0,0,11.5,36.12,20,45,0,87.8,17.7,153.4,27.5,8.6,14.7,3.16,0,57,0,21,0,0,0,0,D-1/D-2,D,0,0,S,336.9164746962443,225,1.89335491046023,0.5931560477381176,0.5931560477381176,2,D1,D,1
Immediate Action,1,0.24,0.24,TRUE,0,0,2,2,0,2.3,2.3,4,0,15,0,0,0,0,15,84,316,1320,other,2005,5,58.460717,-114.51688300000001,0.24,0,Flat,19,29,NW,5,Clear,0,0,0,0,0,0,0,11.5,36.12,20,45,0,87.8,17.7,153.4,27.5,8.6,14.7,3.16,5,43,0,32,0,0,0,0,D-1/D-2,D,0,0,S,336.9164746962443,225,1.89335491046023,0.5931560477381176,0.5931560477381176,2,O1a,O,1
Immediate Action,1,0.5,0.01,FALSE,3660,2,2,4,2.3,2.8,5.1,1,3,0.2,5.25,3977.76,0,3977.76,15,84,316,840,other,2005,5,58.456233,-114.545083,0.01,2,Flat,19,30,NW,5,Clear,0,0,0,0,0,0,0,11.5,36.12,20,45,0,87.8,17.7,153.4,27.5,8.6,14.7,3.16,0,64,0,15,0,0,0,0,D-1/D-2,D,0,0,S,336.9164746962443,225,1.89335491046023,0.5931560477381176,0.5931560477381176,2,D1,D,0
Delayed Action - Lower Priority,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,84,316,0,other,2005,5,56.728059,-111.383898,0.01,0,Flat,8,25,NE,10,Cloudy,0,0,0,0,0,0,0,10,28.36,15,360,0,87.7,12.5,58.8,16.3,6.6,9.1,1.34,0,5,9,63,0,0,0,1,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1b,O,0
Immediate Action,1,0.1,0.01,TRUE,0,0,1,1,0,0.5,0.5,0,1,0,1,0,0,0,15,84,316,1260,other,2005,5,58.4745,-114.565333,0.01,0.5,Flat,15,40,W,10,Clear,0,0,0,0,0,0,0,11.5,36.12,20,45,0,87.8,17.7,153.4,27.5,8.6,14.7,3.16,0,49,2,27,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M1,M,0
Immediate Action,1,0.2,0.01,TRUE,0,4,1,5,2.1,0.3,2.4,0,5,0,5,3785,0,3785,15,84,316,2160,other,2005,5,58.47545,-114.530617,0.01,0.5,Flat,16,45,W,10,Clear,0,0,0,0,0,0,0,11.5,36.12,20,45,0,87.8,17.7,153.4,27.5,8.6,14.7,3.16,0,62,0,15,0,0,0,0,D-1/D-2,D,0,0,S,336.9164746962443,225,1.89335491046023,0.5931560477381176,0.5931560477381176,2,D1,D,0
Immediate Action,1,0.4,0.4,TRUE,0,2,1,3,1.4,1,2.4,14,4,93.5,7.75,0,0,0,15,84,316,1440,other,2005,5,56.42765,-111.243117,0.4,3,Flat,8,25,W,10,Clear,0,0,0,0,0,0,0,10,28.36,15,360,0,87.7,12.5,58.8,16.3,6.6,9.1,1.34,17,39,0,24,0,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,M2,M,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,2.2,2.2,0,0,0,0,0,0,0,15,84,316,840,other,2005,5,58.461233,-114.53035,0.01,1,Flat,19,30,NW,5,Clear,0,0,0,0,0,0,0,11.5,36.12,20,45,0,87.8,17.7,153.4,27.5,8.6,14.7,3.16,3,35,0,41,0,0,0,0,D-1/D-2,D,0,0,S,336.9164746962443,225,1.89335491046023,0.5931560477381176,0.5931560477381176,2,O1b,O,1
Immediate Action,1,0.2,0.2,TRUE,0,2,1,3,0.5,0.5,1,4,1,14.05,1,1988.88,0,1988.88,13,83,327,1920,other,2005,5,55.7628,-114.240267,0.2,2,Flat,19,34,SW,10,Clear,4,1,0,0,0,0,0,13.8,33,10,360,0,87,42.7,177,53.3,4.6,12.9,2.51,27,29,0,1,19,0,0,1,C-2,C,0.5127442425079212,0.410195394006337,I,3577.09265628028,180,4.4138037543456194,2.291248270284693,2.7014436642910296,4,O1a,O,0
Immediate Action,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,8,1,28,3.25,0,0,0,13,83,327,3900,other,2005,5,58.715367,-118.750683,0.1,0,Flat,4,93,N,5,Cloudy,0,0,0,0,0,0,0,17.5,35.04,13,315,0,88.5,14,211.8,24,6.6,11.1,1.94,0,33,3,41,2,0,0,0,D-1/D-2,D,0,0,S,199.89798637463346,134.99999999999994,1.2497399563222347,0.5331722154500529,0.5331722154500529,2,O1a,O,0
Immediate Action,1,0.1,0.1,FALSE,1500,0,0,0,0,0,0,4,0,14,0,0,0,0,13,83,327,60,other,2005,5,59.035767,-117.716067,0.1,50,Flat,15,40,NE,15,Clear,0,0,0,0,0,0,0,5,72.64,10,225,0.01,84.3,14.2,239.7,24.8,3.2,5.9,0.63,0,32,0,32,0,0,0,15,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1b,O,0
Immediate Action,1,0.02,0.02,TRUE,0,0,1,1,0,0.3,0.3,4,0,4,0,0,0,0,13,83,327,840,other,2005,5,56.472233,-116.386267,0.02,0,Flat,20,24,W,11,Clear,0,0,0,0,0,0,0,20,29.54,16,135,0,90.8,37.6,123.8,42.8,10.7,21.6,6.24,6,54,2,14,3,0,0,0,Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,O1a,O,1
